Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,597.267,600.400,3.133,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,8959,9006,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Approach,Not defined,STATE,606.067,607.466,1.399,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,9091,NA,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,607.467,615.000,7.533,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,9112,9225,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,619.133,623.400,4.267,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,9287,9351,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,628.400,630.000,1.600,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,9426,9450,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,635.333,641.200,5.867,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,9530,9618,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,642.267,648.133,5.866,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,9634,9722,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,649.600,652.733,3.133,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,9744,9791,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,658.867,662.000,3.133,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,9883,9930,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,664.867,678.867,14.000,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,9973,10183,,,,
